time,q,p,r
8017,False,True,False
8018,False,True,False
8019,False,True,False
8020,False,True,False
8021,False,True,False
8022,False,True,True
8023,False,False,False
8024,True,True,False
8025,False,True,False
8026,False,True,False
8027,False,True,False
8028,False,True,False
8029,False,True,True
8030,False,False,False
8031,True,True,False
8032,False,True,False
8033,False,True,False
8034,False,True,False
8035,False,True,False
8036,False,True,False
8037,False,True,False
8038,False,True,False
8039,False,True,False
8040,False,True,False
8041,False,True,True
8042,False,False,False
8043,True,True,False
8044,False,True,False
8045,False,True,False
8046,False,True,False
8047,False,True,True
8048,False,False,False
8049,True,True,False
8050,False,True,False
8051,False,True,False
8052,False,True,False
8053,False,True,False
8054,False,True,False
8055,False,True,True
8056,False,False,False
8057,True,True,False
8058,False,True,False
8059,False,True,False
8060,False,True,False
8061,False,True,False
8062,False,True,False
8063,False,True,False
8064,False,True,False
8065,False,True,False
8066,False,True,False
8067,False,True,True
8068,False,False,False
8069,True,True,False
8070,False,True,False
8071,False,True,False
8072,False,True,False
8073,False,True,False
8074,False,True,True
8075,False,False,False
8076,True,True,False
8077,False,True,False
8078,False,True,False
8079,False,True,False
8080,False,True,False
8081,False,True,False
8082,False,True,False
8083,False,True,False
8084,False,True,True
8085,False,False,False
8086,True,True,False
8087,False,True,False
8088,False,True,False
8089,False,True,False
8090,False,True,False
8091,False,True,False
8092,False,True,False
8093,False,True,False
8094,False,True,True
8095,False,False,False
8096,True,True,False
8097,False,True,False
8098,False,True,False
8099,False,True,False
8100,False,True,True
8101,False,False,False
8102,True,True,False
8103,False,True,False
8104,False,True,False
8105,False,True,False
8106,False,True,False
8107,False,True,False
8108,False,True,False
8109,False,True,False
8110,False,True,False
8111,False,True,True
8112,False,False,False
8113,True,True,False
8114,False,True,False
8115,False,True,False
8116,False,True,False
8117,False,True,False
8118,False,True,False
8119,False,True,False
8120,False,True,False
8121,False,True,False
8122,False,True,True
8123,False,False,False
8124,True,True,False
8125,False,True,False
8126,False,True,False
8127,False,True,False
8128,False,True,False
8129,False,True,False
8130,False,True,True
8131,False,False,False
8132,True,True,False
8133,False,True,False
8134,False,True,False
8135,False,True,False
8136,False,True,False
8137,False,True,True
8138,False,False,False
8139,True,True,False
8140,False,True,False
8141,False,True,False
8142,False,True,False
8143,False,True,False
8144,False,True,False
8145,False,True,False
8146,False,True,False
8147,False,True,True
8148,False,False,False
8149,True,True,False
8150,False,True,False
8151,False,True,False
8152,False,True,False
8153,False,True,False
8154,False,True,False
8155,False,True,False
8156,False,True,False
8157,False,True,False
8158,False,True,False
8159,False,True,True
8160,False,False,False
8161,True,True,False
8162,False,True,False
8163,False,True,False
8164,False,True,False
8165,False,True,False
8166,False,True,False
8167,False,True,True
8168,False,False,False
8169,True,True,False
8170,False,True,False
8171,False,True,False
8172,False,True,False
8173,False,True,True
8174,False,False,False
8175,True,True,False
8176,False,True,False
8177,False,True,False
8178,False,True,False
8179,False,True,False
8180,False,True,False
8181,False,True,False
8182,False,True,False
8183,False,True,True
8184,False,False,False
8185,True,True,False
8186,False,True,False
8187,False,True,False
8188,False,True,False
8189,False,True,False
8190,False,True,True
8191,False,False,False
8192,True,True,False
8193,False,True,False
8194,False,True,False
8195,False,True,False
8196,False,True,False
8197,False,True,False
8198,False,True,False
8199,False,True,False
8200,False,True,True
8201,False,False,False
8202,True,True,False
8203,False,True,False
8204,False,True,False
8205,False,True,False
8206,False,True,False
8207,False,True,False
8208,False,True,True
8209,False,False,False
8210,True,True,False
8211,False,True,False
8212,False,True,False
8213,False,True,False
8214,False,True,False
8215,False,True,False
8216,False,True,False
8217,False,True,False
8218,False,True,False
8219,False,True,True
8220,False,False,False
8221,True,True,False
8222,False,True,False
8223,False,True,False
8224,False,True,False
8225,False,True,False
8226,False,True,False
8227,False,True,False
8228,False,True,False
8229,False,True,False
8230,False,True,True
8231,False,False,False
8232,True,True,False
8233,False,True,False
8234,False,True,False
8235,False,True,False
8236,False,True,False
8237,False,True,False
8238,False,True,False
8239,False,True,False
8240,False,True,False
8241,False,True,False
8242,False,True,True
8243,False,False,False
8244,True,True,False
8245,False,True,False
8246,False,True,False
8247,False,True,False
8248,False,True,False
8249,False,True,True
8250,False,False,False
8251,True,True,False
8252,False,True,False
8253,False,True,False
8254,False,True,False
8255,False,True,False
8256,False,True,False
8257,False,True,False
8258,False,True,False
8259,False,True,False
8260,False,True,False
8261,False,True,True
8262,False,False,False
8263,True,True,False
8264,False,True,False
8265,False,True,False
8266,False,True,False
8267,False,True,False
8268,False,True,False
8269,False,True,False
8270,False,True,False
8271,False,True,True
8272,False,False,False
8273,True,True,False
8274,False,True,False
8275,False,True,False
8276,False,True,False
8277,False,True,True
8278,False,False,False
8279,True,True,False
8280,False,True,False
8281,False,True,False
8282,False,True,False
8283,False,True,False
8284,False,True,True
8285,False,False,False
8286,True,True,False
8287,False,True,False
8288,False,True,False
8289,False,True,False
8290,False,True,False
8291,False,True,False
8292,False,True,False
8293,False,True,True
8294,False,False,False
8295,True,True,False
8296,False,True,False
8297,False,True,False
8298,False,True,False
8299,False,True,False
8300,False,True,False
8301,False,True,False
8302,False,True,False
8303,False,True,False
8304,False,True,True
8305,False,False,False
8306,True,True,False
8307,False,True,False
8308,False,True,False
8309,False,True,False
8310,False,True,False
8311,False,True,False
8312,False,True,True
8313,False,False,False
8314,True,True,False
8315,False,True,False
8316,False,True,False
8317,False,True,False
8318,False,True,False
8319,False,True,False
8320,False,True,False
8321,False,True,True
8322,False,False,False
8323,True,True,False
8324,False,True,False
8325,False,True,False
8326,False,True,False
8327,False,True,False
8328,False,True,False
8329,False,True,True
8330,False,False,False
8331,True,True,False
8332,False,True,False
8333,False,True,False
8334,False,True,False
8335,False,True,False
8336,False,True,False
8337,False,True,False
8338,False,True,False
8339,False,True,True
8340,False,False,False
8341,True,True,False
8342,False,True,False
8343,False,True,False
8344,False,True,False
8345,False,True,False
8346,False,True,False
8347,False,True,False
8348,False,True,False
8349,False,True,False
8350,False,True,False
8351,False,True,True
8352,False,False,False
8353,True,True,False
8354,False,True,False
8355,False,True,False
8356,False,True,False
8357,False,True,False
8358,False,True,False
8359,False,True,True
8360,False,False,False
8361,True,True,False
8362,False,True,False
8363,False,True,False
8364,False,True,False
8365,False,True,False
8366,False,True,False
8367,False,True,False
8368,False,True,False
8369,False,True,False
8370,False,True,False
8371,False,True,True
8372,False,False,False
8373,True,True,False
8374,False,True,False
8375,False,True,False
8376,False,True,False
8377,False,True,False
8378,False,True,False
8379,False,True,False
8380,False,True,False
8381,False,True,False
8382,False,True,True
8383,False,False,False
8384,True,True,False
8385,False,True,False
8386,False,True,False
8387,False,True,False
8388,False,True,False
8389,False,True,False
8390,False,True,False
8391,False,True,False
8392,False,True,False
8393,False,True,False
8394,False,True,True
8395,False,False,False
8396,True,True,False
8397,False,True,False
8398,False,True,False
8399,False,True,False
8400,False,True,False
8401,False,True,False
8402,False,True,True
8403,False,False,False
8404,True,True,False
8405,False,True,False
8406,False,True,False
8407,False,True,False
8408,False,True,False
8409,False,True,False
8410,False,True,False
8411,False,True,False
8412,False,True,False
8413,False,True,True
8414,False,False,False
8415,True,True,False
8416,False,True,False
8417,False,True,False
8418,False,True,False
8419,False,True,False
8420,False,True,False
8421,False,True,False
8422,False,True,True
8423,False,False,False
8424,True,True,False
8425,False,True,False
8426,False,True,False
8427,False,True,False
8428,False,True,True
8429,False,False,False
8430,True,True,False
8431,False,True,False
8432,False,True,False
8433,False,True,False
8434,False,True,False
8435,False,True,False
8436,False,True,False
8437,False,True,False
8438,False,True,False
8439,False,True,True
8440,False,False,False
8441,True,True,False
8442,False,True,False
8443,False,True,False
8444,False,True,False
8445,False,True,False
8446,False,True,False
8447,False,True,True
8448,False,False,False
8449,True,True,False
8450,False,True,False
8451,False,True,False
8452,False,True,False
8453,False,True,False
8454,False,True,False
8455,False,True,True
8456,False,False,False
8457,True,True,False
8458,False,True,False
8459,False,True,False
8460,False,True,False
8461,False,True,False
8462,False,True,False
8463,False,True,False
8464,False,True,False
8465,False,True,False
8466,False,True,False
8467,False,True,True
8468,False,False,False
8469,True,True,False
8470,False,True,False
8471,False,True,False
8472,False,True,False
8473,False,True,False
8474,False,True,False
8475,False,True,False
8476,False,True,False
8477,False,True,False
8478,False,True,False
8479,False,True,True
8480,False,False,False
8481,True,True,False
8482,False,True,False
8483,False,True,False
8484,False,True,False
8485,False,True,False
8486,False,True,False
8487,False,True,False
8488,False,True,False
8489,False,True,False
8490,False,True,True
8491,False,False,False
8492,True,True,False
8493,False,True,False
8494,False,True,False
8495,False,True,False
8496,False,True,False
8497,False,True,False
8498,False,True,False
8499,False,True,True
8500,False,False,False
8501,True,True,False
8502,False,True,False
8503,False,True,False
8504,False,True,False
8505,False,True,False
8506,False,True,False
8507,False,True,False
8508,False,True,False
8509,False,True,True
8510,False,False,False
8511,True,True,False
8512,False,True,False
8513,False,True,False
8514,False,True,False
8515,False,True,True
8516,False,False,False
8517,True,True,False
8518,False,True,False
8519,False,True,False
8520,False,True,False
8521,False,True,False
8522,False,True,False
8523,False,True,False
8524,False,True,False
8525,False,True,True
8526,False,False,False
8527,True,True,False
8528,False,True,False
8529,False,True,False
8530,False,True,False
8531,False,True,False
8532,False,True,True
8533,False,False,False
8534,True,True,False
8535,False,True,False
8536,False,True,False
8537,False,True,False
8538,False,True,False
8539,False,True,False
8540,False,True,False
8541,False,True,False
8542,False,True,False
8543,False,True,True
8544,False,False,False
8545,True,True,False
8546,False,True,False
8547,False,True,False
8548,False,True,False
8549,False,True,False
8550,False,True,False
8551,False,True,False
8552,False,True,False
8553,False,True,False
8554,False,True,False
8555,False,True,True
8556,False,False,False
8557,True,True,False
8558,False,True,False
8559,False,True,False
8560,False,True,False
8561,False,True,False
8562,False,True,False
8563,False,True,False
8564,False,True,False
8565,False,True,False
8566,False,True,True
8567,False,False,False
8568,True,True,False
8569,False,True,False
8570,False,True,False
8571,False,True,False
8572,False,True,False
8573,False,True,True
8574,False,False,False
8575,True,True,False
8576,False,True,False
8577,False,True,False
8578,False,True,False
8579,False,True,False
8580,False,True,False
8581,False,True,True
8582,False,False,False
8583,True,True,False
8584,False,True,False
8585,False,True,False
8586,False,True,False
8587,False,True,False
8588,False,True,True
8589,False,False,False
8590,True,True,False
8591,False,True,False
8592,False,True,False
8593,False,True,False
8594,False,True,False
8595,False,True,True
8596,False,False,False
8597,True,True,False
8598,False,True,False
8599,False,True,False
8600,False,True,False
8601,False,True,False
8602,False,True,True
8603,False,False,False
8604,True,True,False
8605,False,True,False
8606,False,True,False
8607,False,True,False
8608,False,True,False
8609,False,True,False
8610,False,True,True
8611,False,False,False
8612,True,True,False
8613,False,True,False
8614,False,True,False
8615,False,True,False
8616,False,True,False
8617,False,True,False
8618,False,True,True
8619,False,False,False
8620,True,True,False
8621,False,True,False
8622,False,True,False
8623,False,True,False
8624,False,True,False
8625,False,True,True
8626,False,False,False
8627,True,True,False
8628,False,True,False
8629,False,True,False
8630,False,True,False
8631,False,True,False
8632,False,True,False
8633,False,True,False
8634,False,True,False
8635,False,True,True
8636,False,False,False
8637,True,True,False
8638,False,True,False
8639,False,True,False
8640,False,True,False
8641,False,True,False
8642,False,True,True
8643,False,False,False
8644,True,True,False
8645,False,True,False
8646,False,True,False
8647,False,True,False
8648,False,True,False
8649,False,True,True
8650,False,False,False
8651,True,True,False
8652,False,True,False
8653,False,True,False
8654,False,True,False
8655,False,True,False
8656,False,True,True
8657,False,False,False
8658,True,True,False
8659,False,True,False
8660,False,True,False
8661,False,True,False
8662,False,True,False
8663,False,True,False
8664,False,True,False
8665,False,True,False
8666,False,True,True
8667,False,False,False
8668,True,True,False
8669,False,True,False
8670,False,True,False
8671,False,True,False
8672,False,True,False
8673,False,True,True
8674,False,False,False
8675,True,True,False
8676,False,True,False
8677,False,True,False
8678,False,True,False
8679,False,True,False
8680,False,True,True
8681,False,False,False
8682,True,True,False
8683,False,True,False
8684,False,True,False
8685,False,True,False
8686,False,True,False
8687,False,True,False
8688,False,True,False
8689,False,True,True
8690,False,False,False
8691,True,True,False
8692,False,True,False
8693,False,True,False
8694,False,True,False
8695,False,True,False
8696,False,True,False
8697,False,True,False
8698,False,True,False
8699,False,True,False
8700,False,True,True
8701,False,False,False
8702,True,True,False
8703,False,True,False
8704,False,True,False
8705,False,True,False
8706,False,True,False
8707,False,True,False
8708,False,True,True
8709,False,False,False
8710,True,True,False
8711,False,True,False
8712,False,True,False
8713,False,True,False
8714,False,True,False
8715,False,True,False
8716,False,True,False
8717,False,True,False
8718,False,True,False
8719,False,True,True
8720,False,False,False
8721,True,True,False
8722,False,True,False
8723,False,True,False
8724,False,True,False
8725,False,True,False
8726,False,True,False
8727,False,True,False
8728,False,True,True
8729,False,False,False
8730,True,True,False
8731,False,True,False
8732,False,True,False
8733,False,True,False
8734,False,True,False
8735,False,True,False
8736,False,True,False
8737,False,True,True
8738,False,False,False
8739,True,True,False
8740,False,True,False
8741,False,True,False
8742,False,True,False
8743,False,True,False
8744,False,True,True
8745,False,False,False
8746,True,True,False
8747,False,True,False
8748,False,True,False
8749,False,True,False
8750,False,True,False
8751,False,True,False
8752,False,True,False
8753,False,True,False
8754,False,True,False
8755,False,True,False
8756,False,True,True
8757,False,False,False
8758,True,True,False
8759,False,True,False
8760,False,True,False
8761,False,True,False
8762,False,True,False
8763,False,True,True
8764,False,False,False
8765,True,True,False
8766,False,True,False
8767,False,True,False
8768,False,True,False
8769,False,True,True
8770,False,False,False
8771,True,True,False
8772,False,True,False
8773,False,True,False
8774,False,True,False
8775,False,True,False
8776,False,True,False
8777,False,True,False
8778,False,True,True
8779,False,False,False
8780,True,True,False
8781,False,True,False
8782,False,True,False
8783,False,True,False
8784,False,True,True
8785,False,False,False
8786,True,True,False
8787,False,True,False
8788,False,True,False
8789,False,True,False
8790,False,True,True
8791,False,False,False
8792,True,True,False
8793,False,True,False
8794,False,True,False
8795,False,True,False
8796,False,True,False
8797,False,True,False
8798,False,True,False
8799,False,True,False
8800,False,True,False
8801,False,True,True
8802,False,False,False
8803,True,True,False
8804,False,True,False
8805,False,True,False
8806,False,True,False
8807,False,True,False
8808,False,True,False
8809,False,True,False
8810,False,True,False
8811,False,True,False
8812,False,True,False
8813,False,True,True
8814,False,False,False
8815,True,True,False
8816,False,True,False
8817,False,True,False
8818,False,True,False
8819,False,True,False
8820,False,True,False
8821,False,True,False
8822,False,True,False
8823,False,True,False
8824,False,True,False
8825,False,True,True
8826,False,False,False
8827,True,True,False
8828,False,True,False
8829,False,True,False
8830,False,True,False
8831,False,True,False
8832,False,True,False
8833,False,True,False
8834,False,True,False
8835,False,True,False
8836,False,True,False
8837,False,True,True
8838,False,False,False
8839,True,True,False
8840,False,True,False
8841,False,True,False
8842,False,True,False
8843,False,True,True
8844,False,False,False
8845,True,True,False
8846,False,True,False
8847,False,True,False
8848,False,True,False
8849,False,True,True
8850,False,False,False
8851,True,True,False
8852,False,True,False
8853,False,True,False
8854,False,True,False
8855,False,True,False
8856,False,True,False
8857,False,True,True
8858,False,False,False
8859,True,True,False
8860,False,True,False
8861,False,True,False
8862,False,True,False
8863,False,True,False
8864,False,True,False
8865,False,True,False
8866,False,True,False
8867,False,True,False
8868,False,True,False
8869,False,True,True
8870,False,False,False
8871,True,True,False
8872,False,True,False
8873,False,True,False
8874,False,True,False
8875,False,True,True
8876,False,False,False
8877,True,True,False
8878,False,True,False
8879,False,True,False
8880,False,True,False
8881,False,True,False
8882,False,True,False
8883,False,True,False
8884,False,True,False
8885,False,True,False
8886,False,True,True
8887,False,False,False
8888,True,True,False
8889,False,True,False
8890,False,True,False
8891,False,True,False
8892,False,True,False
8893,False,True,False
8894,False,True,False
8895,False,True,False
8896,False,True,False
8897,False,True,True
8898,False,False,False
8899,True,True,False
8900,False,True,False
8901,False,True,False
8902,False,True,False
8903,False,True,False
8904,False,True,False
8905,False,True,True
8906,False,False,False
8907,True,True,False
8908,False,True,False
8909,False,True,False
8910,False,True,False
8911,False,True,False
8912,False,True,False
8913,False,True,False
8914,False,True,False
8915,False,True,False
8916,False,True,False
8917,False,True,True
8918,False,False,False
8919,True,True,False
8920,False,True,False
8921,False,True,False
8922,False,True,False
8923,False,True,True
8924,False,False,False
8925,True,True,False
8926,False,True,False
8927,False,True,False
8928,False,True,False
8929,False,True,False
8930,False,True,False
8931,False,True,False
8932,False,True,False
8933,False,True,True
8934,False,False,False
8935,True,True,False
8936,False,True,False
8937,False,True,False
8938,False,True,False
8939,False,True,False
8940,False,True,False
8941,False,True,False
8942,False,True,False
8943,False,True,True
8944,False,False,False
8945,True,True,False
8946,False,True,False
8947,False,True,False
8948,False,True,False
8949,False,True,False
8950,False,True,False
8951,False,True,False
8952,False,True,False
8953,False,True,True
8954,False,False,False
8955,True,True,False
8956,False,True,False
8957,False,True,False
8958,False,True,False
8959,False,True,True
8960,False,False,False
8961,True,True,False
8962,False,True,False
8963,False,True,False
8964,False,True,False
8965,False,True,False
8966,False,True,True
8967,False,False,False
8968,True,True,False
8969,False,True,False
8970,False,True,False
8971,False,True,False
8972,False,True,False
8973,False,True,False
8974,False,True,False
8975,False,True,False
8976,False,True,False
8977,False,True,False
8978,False,True,True
8979,False,False,False
8980,True,True,False
8981,False,True,False
8982,False,True,False
8983,False,True,False
8984,False,True,False
8985,False,True,False
8986,False,True,True
8987,False,False,False
8988,True,True,False
8989,False,True,False
8990,False,True,False
8991,False,True,False
8992,False,True,False
8993,False,True,False
8994,False,True,False
8995,False,True,False
8996,False,True,False
8997,False,True,False
8998,False,True,True
8999,False,False,False
9000,True,True,False
9001,False,True,False
9002,False,True,False
9003,False,True,False
9004,False,True,False
9005,False,True,False
9006,False,True,True
9007,False,False,False
9008,True,True,False
9009,False,True,False
9010,False,True,False
9011,False,True,False
9012,False,True,False
9013,False,True,False
9014,False,True,False
9015,False,True,False
9016,False,True,False
9017,False,True,False
9018,False,True,True
9019,False,False,False
9020,True,True,False
9021,False,True,False
9022,False,True,False
9023,False,True,False
9024,False,True,False
9025,False,True,False
9026,False,True,True
9027,False,False,False
9028,True,True,False
9029,False,True,False
9030,False,True,False
9031,False,True,False
9032,False,True,False
9033,False,True,False
9034,False,True,False
9035,False,True,False
9036,False,True,True
9037,False,False,False
9038,True,True,False
9039,False,True,False
9040,False,True,False
9041,False,True,False
9042,False,True,False
9043,False,True,True
9044,False,False,False
9045,True,True,False
9046,False,True,False
9047,False,True,False
9048,False,True,False
9049,False,True,False
9050,False,True,False
9051,False,True,False
9052,False,True,False
9053,False,True,False
9054,False,True,False
9055,False,True,True
9056,False,False,False
9057,True,True,False
9058,False,True,False
9059,False,True,False
9060,False,True,False
9061,False,True,False
9062,False,True,True
9063,False,False,False
9064,True,True,False
9065,False,True,False
9066,False,True,False
9067,False,True,False
9068,False,True,False
9069,False,True,False
9070,False,True,False
9071,False,True,False
9072,False,True,True
9073,False,False,False
9074,True,True,False
9075,False,True,False
9076,False,True,False
9077,False,True,False
9078,False,True,False
9079,False,True,True
9080,False,False,False
9081,True,True,False
9082,False,True,False
9083,False,True,False
9084,False,True,False
9085,False,True,False
9086,False,True,False
9087,False,True,False
9088,False,True,False
9089,False,True,True
9090,False,False,False
9091,True,True,False
9092,False,True,False
9093,False,True,False
9094,False,True,False
9095,False,True,False
9096,False,True,False
9097,False,True,False
9098,False,True,False
9099,False,True,True
9100,False,False,False
9101,True,True,False
9102,False,True,False
9103,False,True,False
9104,False,True,False
9105,False,True,True
9106,False,False,False
9107,True,True,False
9108,False,True,False
9109,False,True,False
9110,False,True,False
9111,False,True,False
9112,False,True,False
9113,False,True,False
9114,False,True,False
9115,False,True,False
9116,False,True,True
9117,False,False,False
9118,True,True,False
9119,False,True,False
9120,False,True,False
9121,False,True,False
9122,False,True,False
9123,False,True,False
9124,False,True,True
9125,False,False,False
9126,True,True,False
9127,False,True,False
9128,False,True,False
9129,False,True,False
9130,False,True,False
9131,False,True,True
9132,False,False,False
9133,True,True,False
9134,False,True,False
9135,False,True,False
9136,False,True,False
9137,False,True,False
9138,False,True,False
9139,False,True,False
9140,False,True,False
9141,False,True,True
9142,False,False,False
9143,True,True,False
9144,False,True,False
9145,False,True,False
9146,False,True,False
9147,False,True,False
9148,False,True,False
9149,False,True,False
9150,False,True,False
9151,False,True,False
9152,False,True,False
9153,False,True,True
9154,False,False,False
9155,True,True,False
9156,False,True,False
9157,False,True,False
9158,False,True,False
9159,False,True,True
9160,False,False,False
9161,True,True,False
9162,False,True,False
9163,False,True,False
9164,False,True,False
9165,False,True,False
9166,False,True,False
9167,False,True,True
9168,False,False,False
9169,True,True,False
9170,False,True,False
9171,False,True,False
9172,False,True,False
9173,False,True,False
9174,False,True,False
9175,False,True,False
9176,False,True,False
9177,False,True,False
9178,False,True,False
9179,False,True,True
9180,False,False,False
9181,True,True,False
9182,False,True,False
9183,False,True,False
9184,False,True,False
9185,False,True,False
9186,False,True,False
9187,False,True,False
9188,False,True,False
9189,False,True,False
9190,False,True,False
9191,False,True,True
9192,False,False,False
9193,True,True,False
9194,False,True,False
9195,False,True,False
9196,False,True,False
9197,False,True,False
9198,False,True,True
9199,False,False,False
9200,True,True,False
9201,False,True,False
9202,False,True,False
9203,False,True,False
9204,False,True,False
9205,False,True,False
9206,False,True,False
9207,False,True,False
9208,False,True,True
9209,False,False,False
9210,True,True,False
9211,False,True,False
9212,False,True,False
9213,False,True,False
9214,False,True,False
9215,False,True,False
9216,False,True,False
9217,False,True,False
9218,False,True,True
9219,False,False,False
9220,True,True,False
9221,False,True,False
9222,False,True,False
9223,False,True,False
9224,False,True,False
9225,False,True,False
9226,False,True,True
9227,False,False,False
9228,True,True,False
9229,False,True,False
9230,False,True,False
9231,False,True,False
9232,False,True,True
9233,False,False,False
9234,True,True,False
9235,False,True,False
9236,False,True,False
9237,False,True,False
9238,False,True,False
9239,False,True,False
9240,False,True,True
9241,False,False,False
9242,True,True,False
9243,False,True,False
9244,False,True,False
9245,False,True,False
9246,False,True,False
9247,False,True,False
9248,False,True,True
9249,False,False,False
9250,True,True,False
9251,False,True,False
9252,False,True,False
9253,False,True,False
9254,False,True,False
9255,False,True,False
9256,False,True,False
9257,False,True,False
9258,False,True,False
9259,False,True,False
9260,False,True,True
9261,False,False,False
9262,True,True,False
9263,False,True,False
9264,False,True,False
9265,False,True,False
9266,False,True,False
9267,False,True,False
9268,False,True,True
9269,False,False,False
9270,True,True,False
9271,False,True,False
9272,False,True,False
9273,False,True,False
9274,False,True,False
9275,False,True,False
9276,False,True,False
9277,False,True,False
9278,False,True,False
9279,False,True,False
9280,False,True,True
9281,False,False,False
9282,True,True,False
9283,False,True,False
9284,False,True,False
9285,False,True,False
9286,False,True,False
9287,False,True,False
9288,False,True,False
9289,False,True,False
9290,False,True,True
9291,False,False,False
9292,True,True,False
9293,False,True,False
9294,False,True,False
9295,False,True,False
9296,False,True,False
9297,False,True,False
9298,False,True,False
9299,False,True,False
9300,False,True,True
9301,False,False,False
9302,True,True,False
9303,False,True,False
9304,False,True,False
9305,False,True,False
9306,False,True,False
9307,False,True,False
9308,False,True,False
9309,False,True,True
9310,False,False,False
9311,True,True,False
9312,False,True,False
9313,False,True,False
9314,False,True,False
9315,False,True,False
9316,False,True,False
9317,False,True,True
9318,False,False,False
9319,True,True,False
9320,False,True,False
9321,False,True,False
9322,False,True,False
9323,False,True,True
9324,False,False,False
9325,True,True,False
9326,False,True,False
9327,False,True,False
9328,False,True,False
9329,False,True,False
9330,False,True,False
9331,False,True,False
9332,False,True,True
9333,False,False,False
9334,True,True,False
9335,False,True,False
9336,False,True,False
9337,False,True,False
9338,False,True,False
9339,False,True,True
9340,False,False,False
9341,True,True,False
9342,False,True,False
9343,False,True,False
9344,False,True,False
9345,False,True,False
9346,False,True,False
9347,False,True,False
9348,False,True,False
9349,False,True,False
9350,False,True,False
9351,False,True,True
9352,False,False,False
9353,True,True,False
9354,False,True,False
9355,False,True,False
9356,False,True,False
9357,False,True,False
9358,False,True,True
9359,False,False,False
9360,True,True,False
9361,False,True,False
9362,False,True,False
9363,False,True,False
9364,False,True,False
9365,False,True,False
9366,False,True,False
9367,False,True,False
9368,False,True,True
9369,False,False,False
9370,True,True,False
9371,False,True,False
9372,False,True,False
9373,False,True,False
9374,False,True,False
9375,False,True,True
9376,False,False,False
9377,True,True,False
9378,False,True,False
9379,False,True,False
9380,False,True,False
9381,False,True,True
9382,False,False,False
9383,True,True,False
9384,False,True,False
9385,False,True,False
9386,False,True,False
9387,False,True,False
9388,False,True,False
9389,False,True,False
9390,False,True,False
9391,False,True,True
9392,False,False,False
9393,True,True,False
9394,False,True,False
9395,False,True,False
9396,False,True,False
9397,False,True,False
9398,False,True,False
9399,False,True,True
9400,False,False,False
9401,True,True,False
9402,False,True,False
9403,False,True,False
9404,False,True,False
9405,False,True,False
9406,False,True,False
9407,False,True,False
9408,False,True,True
9409,False,False,False
9410,True,True,False
9411,False,True,False
9412,False,True,False
9413,False,True,False
9414,False,True,False
9415,False,True,False
9416,False,True,False
9417,False,True,False
9418,False,True,True
9419,False,False,False
9420,True,True,False
9421,False,True,False
9422,False,True,False
9423,False,True,False
9424,False,True,False
9425,False,True,False
9426,False,True,True
9427,False,False,False
9428,True,True,False
9429,False,True,False
9430,False,True,False
9431,False,True,False
9432,False,True,False
9433,False,True,False
9434,False,True,False
9435,False,True,False
9436,False,True,False
9437,False,True,True
9438,False,False,False
9439,True,True,False
9440,False,True,False
9441,False,True,False
9442,False,True,False
9443,False,True,False
9444,False,True,False
9445,False,True,False
9446,False,True,False
9447,False,True,False
9448,False,True,False
9449,False,True,True
9450,False,False,False
9451,True,True,False
9452,False,True,False
9453,False,True,False
9454,False,True,False
9455,False,True,True
9456,False,False,False
9457,True,True,False
9458,False,True,False
9459,False,True,False
9460,False,True,False
9461,False,True,False
9462,False,True,False
9463,False,True,False
9464,False,True,False
9465,False,True,True
9466,False,False,False
9467,True,True,False
9468,False,True,False
9469,False,True,False
9470,False,True,False
9471,False,True,False
9472,False,True,False
9473,False,True,True
9474,False,False,False
9475,True,True,False
9476,False,True,False
9477,False,True,False
9478,False,True,False
9479,False,True,False
9480,False,True,False
9481,False,True,False
9482,False,True,True
9483,False,False,False
9484,True,True,False
9485,False,True,False
9486,False,True,False
9487,False,True,False
9488,False,True,False
9489,False,True,False
9490,False,True,False
9491,False,True,True
9492,False,False,False
9493,True,True,False
9494,False,True,False
9495,False,True,False
9496,False,True,False
9497,False,True,False
9498,False,True,True
9499,False,False,False
9500,True,True,False
9501,False,True,False
9502,False,True,False
9503,False,True,False
9504,False,True,False
9505,False,True,False
9506,False,True,False
9507,False,True,True
9508,False,False,False
9509,True,True,False
9510,False,True,False
9511,False,True,False
9512,False,True,False
9513,False,True,True
9514,False,False,False
9515,True,True,False
9516,False,True,False
9517,False,True,False
9518,False,True,False
9519,False,True,False
9520,False,True,False
9521,False,True,False
9522,False,True,True
9523,False,False,False
9524,True,True,False
9525,False,True,False
9526,False,True,False
9527,False,True,False
9528,False,True,True
9529,False,False,False
9530,True,True,False
9531,False,True,False
9532,False,True,False
9533,False,True,False
9534,False,True,False
9535,False,True,False
9536,False,True,False
9537,False,True,False
9538,False,True,True
9539,False,False,False
9540,True,True,False
9541,False,True,False
9542,False,True,False
9543,False,True,False
9544,False,True,False
9545,False,True,False
9546,False,True,False
9547,False,True,False
9548,False,True,False
9549,False,True,True
9550,False,False,False
9551,True,True,False
9552,False,True,False
9553,False,True,False
9554,False,True,False
9555,False,True,False
9556,False,True,False
9557,False,True,False
9558,False,True,True
9559,False,False,False
9560,True,True,False
9561,False,True,False
9562,False,True,False
9563,False,True,False
9564,False,True,False
9565,False,True,False
9566,False,True,False
9567,False,True,False
9568,False,True,False
9569,False,True,False
9570,False,True,True
