time,q,p,r
8020,False,True,False
8021,False,True,False
8022,False,True,False
8023,False,True,True
8024,False,False,False
8025,True,True,False
8026,False,True,False
8027,False,True,False
8028,False,True,False
8029,False,True,False
8030,False,True,False
8031,False,True,False
8032,False,True,False
8033,False,True,False
8034,False,True,True
8035,False,False,False
8036,True,True,False
8037,False,True,False
8038,False,True,False
8039,False,True,False
8040,False,True,True
8041,False,False,False
8042,True,True,False
8043,False,True,False
8044,False,True,False
8045,False,True,False
8046,False,True,False
8047,False,True,False
8048,False,True,False
8049,False,True,True
8050,False,False,False
8051,True,True,False
8052,False,True,False
8053,False,True,False
8054,False,True,False
8055,False,True,True
8056,False,False,False
8057,True,True,False
8058,False,True,False
8059,False,True,False
8060,False,True,False
8061,False,True,False
8062,False,True,False
8063,False,True,True
8064,False,False,False
8065,True,True,False
8066,False,True,False
8067,False,True,False
8068,False,True,False
8069,False,True,False
8070,False,True,False
8071,False,True,False
8072,False,True,False
8073,False,True,False
8074,False,True,True
8075,False,False,False
8076,True,True,False
8077,False,True,False
8078,False,True,False
8079,False,True,False
8080,False,True,False
8081,False,True,False
8082,False,True,False
8083,False,True,False
8084,False,True,False
8085,False,True,True
8086,False,False,False
8087,True,True,False
8088,False,True,False
8089,False,True,False
8090,False,True,False
8091,False,True,False
8092,False,True,False
8093,False,True,False
8094,False,True,False
8095,False,True,False
8096,False,True,False
8097,False,True,True
8098,False,False,False
8099,True,True,False
8100,False,True,False
8101,False,True,False
8102,False,True,False
8103,False,True,True
8104,False,False,False
8105,True,True,False
8106,False,True,False
8107,False,True,False
8108,False,True,False
8109,False,True,False
8110,False,True,False
8111,False,True,False
8112,False,True,False
8113,False,True,False
8114,False,True,True
8115,False,False,False
8116,True,True,False
8117,False,True,False
8118,False,True,False
8119,False,True,False
8120,False,True,False
8121,False,True,False
8122,False,True,True
8123,False,False,False
8124,True,True,False
8125,False,True,False
8126,False,True,False
8127,False,True,False
8128,False,True,False
8129,False,True,True
8130,False,False,False
8131,True,True,False
8132,False,True,False
8133,False,True,False
8134,False,True,False
8135,False,True,False
8136,False,True,False
8137,False,True,False
8138,False,True,False
8139,False,True,True
8140,False,False,False
8141,True,True,False
8142,False,True,False
8143,False,True,False
8144,False,True,False
8145,False,True,False
8146,False,True,False
8147,False,True,False
8148,False,True,True
8149,False,False,False
8150,True,True,False
8151,False,True,False
8152,False,True,False
8153,False,True,False
8154,False,True,True
8155,False,False,False
8156,True,True,False
8157,False,True,False
8158,False,True,False
8159,False,True,False
8160,False,True,False
8161,False,True,False
8162,False,True,False
8163,False,True,False
8164,False,True,False
8165,False,True,False
8166,False,True,True
8167,False,False,False
8168,True,True,False
8169,False,True,False
8170,False,True,False
8171,False,True,False
8172,False,True,False
8173,False,True,False
8174,False,True,False
8175,False,True,True
8176,False,False,False
8177,True,True,False
8178,False,True,False
8179,False,True,False
8180,False,True,False
8181,False,True,False
8182,False,True,False
8183,False,True,False
8184,False,True,False
8185,False,True,True
8186,False,False,False
8187,True,True,False
8188,False,True,False
8189,False,True,False
8190,False,True,False
8191,False,True,False
8192,False,True,False
8193,False,True,False
8194,False,True,False
8195,False,True,False
8196,False,True,True
8197,False,False,False
8198,True,True,False
8199,False,True,False
8200,False,True,False
8201,False,True,False
8202,False,True,False
8203,False,True,False
8204,False,True,False
8205,False,True,False
8206,False,True,False
8207,False,True,False
8208,False,True,True
8209,False,False,False
8210,True,True,False
8211,False,True,False
8212,False,True,False
8213,False,True,False
8214,False,True,True
8215,False,False,False
8216,True,True,False
8217,False,True,False
8218,False,True,False
8219,False,True,False
8220,False,True,False
8221,False,True,True
8222,False,False,False
8223,True,True,False
8224,False,True,False
8225,False,True,False
8226,False,True,False
8227,False,True,False
8228,False,True,False
8229,False,True,True
8230,False,False,False
8231,True,True,False
8232,False,True,False
8233,False,True,False
8234,False,True,False
8235,False,True,False
8236,False,True,True
8237,False,False,False
8238,True,True,False
8239,False,True,False
8240,False,True,False
8241,False,True,False
8242,False,True,False
8243,False,True,False
8244,False,True,False
8245,False,True,False
8246,False,True,True
8247,False,False,False
8248,True,True,False
8249,False,True,False
8250,False,True,False
8251,False,True,False
8252,False,True,False
8253,False,True,False
8254,False,True,False
8255,False,True,False
8256,False,True,False
8257,False,True,False
8258,False,True,True
8259,False,False,False
8260,True,True,False
8261,False,True,False
8262,False,True,False
8263,False,True,False
8264,False,True,False
8265,False,True,False
8266,False,True,True
8267,False,False,False
8268,True,True,False
8269,False,True,False
8270,False,True,False
8271,False,True,False
8272,False,True,False
8273,False,True,True
8274,False,False,False
8275,True,True,False
8276,False,True,False
8277,False,True,False
8278,False,True,False
8279,False,True,False
8280,False,True,True
8281,False,False,False
8282,True,True,False
8283,False,True,False
8284,False,True,False
8285,False,True,False
8286,False,True,True
8287,False,False,False
8288,True,True,False
8289,False,True,False
8290,False,True,False
8291,False,True,False
8292,False,True,False
8293,False,True,False
8294,False,True,False
8295,False,True,False
8296,False,True,False
8297,False,True,True
8298,False,False,False
8299,True,True,False
8300,False,True,False
8301,False,True,False
8302,False,True,False
8303,False,True,False
8304,False,True,False
8305,False,True,False
8306,False,True,False
8307,False,True,True
8308,False,False,False
8309,True,True,False
8310,False,True,False
8311,False,True,False
8312,False,True,False
8313,False,True,False
8314,False,True,False
8315,False,True,True
8316,False,False,False
8317,True,True,False
8318,False,True,False
8319,False,True,False
8320,False,True,False
8321,False,True,False
8322,False,True,False
8323,False,True,False
8324,False,True,True
8325,False,False,False
8326,True,True,False
8327,False,True,False
8328,False,True,False
8329,False,True,False
8330,False,True,False
8331,False,True,False
8332,False,True,True
8333,False,False,False
8334,True,True,False
8335,False,True,False
8336,False,True,False
8337,False,True,False
8338,False,True,False
8339,False,True,False
8340,False,True,False
8341,False,True,False
8342,False,True,True
8343,False,False,False
8344,True,True,False
8345,False,True,False
8346,False,True,False
8347,False,True,False
8348,False,True,False
8349,False,True,False
8350,False,True,False
8351,False,True,False
8352,False,True,False
8353,False,True,False
8354,False,True,True
8355,False,False,False
8356,True,True,False
8357,False,True,False
8358,False,True,False
8359,False,True,False
8360,False,True,False
8361,False,True,False
8362,False,True,False
8363,False,True,False
8364,False,True,False
8365,False,True,False
8366,False,True,True
8367,False,False,False
8368,True,True,False
8369,False,True,False
8370,False,True,False
8371,False,True,False
8372,False,True,False
8373,False,True,False
8374,False,True,False
8375,False,True,False
8376,False,True,False
8377,False,True,False
8378,False,True,True
8379,False,False,False
8380,True,True,False
8381,False,True,False
8382,False,True,False
8383,False,True,False
8384,False,True,False
8385,False,True,True
8386,False,False,False
8387,True,True,False
8388,False,True,False
8389,False,True,False
8390,False,True,False
8391,False,True,False
8392,False,True,False
8393,False,True,False
8394,False,True,False
8395,False,True,True
8396,False,False,False
8397,True,True,False
8398,False,True,False
8399,False,True,False
8400,False,True,False
8401,False,True,False
8402,False,True,False
8403,False,True,False
8404,False,True,False
8405,False,True,True
8406,False,False,False
8407,True,True,False
8408,False,True,False
8409,False,True,False
8410,False,True,False
8411,False,True,False
8412,False,True,False
8413,False,True,True
8414,False,False,False
8415,True,True,False
8416,False,True,False
8417,False,True,False
8418,False,True,False
8419,False,True,False
8420,False,True,False
8421,False,True,False
8422,False,True,False
8423,False,True,False
8424,False,True,True
8425,False,False,False
8426,True,True,False
8427,False,True,False
8428,False,True,False
8429,False,True,False
8430,False,True,False
8431,False,True,False
8432,False,True,False
8433,False,True,True
8434,False,False,False
8435,True,True,False
8436,False,True,False
8437,False,True,False
8438,False,True,False
8439,False,True,False
8440,False,True,False
8441,False,True,False
8442,False,True,False
8443,False,True,True
8444,False,False,False
8445,True,True,False
8446,False,True,False
8447,False,True,False
8448,False,True,False
8449,False,True,False
8450,False,True,False
8451,False,True,False
8452,False,True,True
8453,False,False,False
8454,True,True,False
8455,False,True,False
8456,False,True,False
8457,False,True,False
8458,False,True,False
8459,False,True,False
8460,False,True,False
8461,False,True,False
8462,False,True,True
8463,False,False,False
8464,True,True,False
8465,False,True,False
8466,False,True,False
8467,False,True,False
8468,False,True,False
8469,False,True,False
8470,False,True,False
8471,False,True,True
8472,False,False,False
8473,True,True,False
8474,False,True,False
8475,False,True,False
8476,False,True,False
8477,False,True,False
8478,False,True,False
8479,False,True,False
8480,False,True,True
8481,False,False,False
8482,True,True,False
8483,False,True,False
8484,False,True,False
8485,False,True,False
8486,False,True,False
8487,False,True,False
8488,False,True,False
8489,False,True,True
8490,False,False,False
8491,True,True,False
8492,False,True,False
8493,False,True,False
8494,False,True,False
8495,False,True,True
8496,False,False,False
8497,True,True,False
8498,False,True,False
8499,False,True,False
8500,False,True,False
8501,False,True,False
8502,False,True,True
8503,False,False,False
8504,True,True,False
8505,False,True,False
8506,False,True,False
8507,False,True,False
8508,False,True,True
8509,False,False,False
8510,True,True,False
8511,False,True,False
8512,False,True,False
8513,False,True,False
8514,False,True,False
8515,False,True,False
8516,False,True,False
8517,False,True,False
8518,False,True,True
8519,False,False,False
8520,True,True,False
8521,False,True,False
8522,False,True,False
8523,False,True,False
8524,False,True,True
8525,False,False,False
8526,True,True,False
8527,False,True,False
8528,False,True,False
8529,False,True,False
8530,False,True,True
8531,False,False,False
8532,True,True,False
8533,False,True,False
8534,False,True,False
8535,False,True,False
8536,False,True,False
8537,False,True,False
8538,False,True,False
8539,False,True,True
8540,False,False,False
8541,True,True,False
8542,False,True,False
8543,False,True,False
8544,False,True,False
8545,False,True,False
8546,False,True,False
8547,False,True,False
8548,False,True,False
8549,False,True,False
8550,False,True,True
8551,False,False,False
8552,True,True,False
8553,False,True,False
8554,False,True,False
8555,False,True,False
8556,False,True,False
8557,False,True,True
8558,False,False,False
8559,True,True,False
8560,False,True,False
8561,False,True,False
8562,False,True,False
8563,False,True,False
8564,False,True,True
8565,False,False,False
8566,True,True,False
8567,False,True,False
8568,False,True,False
8569,False,True,False
8570,False,True,True
8571,False,False,False
8572,True,True,False
8573,False,True,False
8574,False,True,False
8575,False,True,False
8576,False,True,True
8577,False,False,False
8578,True,True,False
8579,False,True,False
8580,False,True,False
8581,False,True,False
8582,False,True,True
8583,False,False,False
8584,True,True,False
8585,False,True,False
8586,False,True,False
8587,False,True,False
8588,False,True,False
8589,False,True,False
8590,False,True,False
8591,False,True,False
8592,False,True,True
8593,False,False,False
8594,True,True,False
8595,False,True,False
8596,False,True,False
8597,False,True,False
8598,False,True,False
8599,False,True,False
8600,False,True,True
8601,False,False,False
8602,True,True,False
8603,False,True,False
8604,False,True,False
8605,False,True,False
8606,False,True,False
8607,False,True,False
8608,False,True,True
8609,False,False,False
8610,True,True,False
8611,False,True,False
8612,False,True,False
8613,False,True,False
8614,False,True,False
8615,False,True,False
8616,False,True,False
8617,False,True,True
8618,False,False,False
8619,True,True,False
8620,False,True,False
8621,False,True,False
8622,False,True,False
8623,False,True,False
8624,False,True,False
8625,False,True,False
8626,False,True,True
8627,False,False,False
8628,True,True,False
8629,False,True,False
8630,False,True,False
8631,False,True,False
8632,False,True,False
8633,False,True,True
8634,False,False,False
8635,True,True,False
8636,False,True,False
8637,False,True,False
8638,False,True,False
8639,False,True,False
8640,False,True,False
8641,False,True,False
8642,False,True,True
8643,False,False,False
8644,True,True,False
8645,False,True,False
8646,False,True,False
8647,False,True,False
8648,False,True,False
8649,False,True,False
8650,False,True,True
8651,False,False,False
8652,True,True,False
8653,False,True,False
8654,False,True,False
8655,False,True,False
8656,False,True,False
8657,False,True,False
8658,False,True,False
8659,False,True,False
8660,False,True,False
8661,False,True,False
8662,False,True,True
8663,False,False,False
8664,True,True,False
8665,False,True,False
8666,False,True,False
8667,False,True,False
8668,False,True,False
8669,False,True,False
8670,False,True,True
8671,False,False,False
8672,True,True,False
8673,False,True,False
8674,False,True,False
8675,False,True,False
8676,False,True,False
8677,False,True,False
8678,False,True,False
8679,False,True,False
8680,False,True,False
8681,False,True,False
8682,False,True,True
8683,False,False,False
8684,True,True,False
8685,False,True,False
8686,False,True,False
8687,False,True,False
8688,False,True,False
8689,False,True,False
8690,False,True,False
8691,False,True,False
8692,False,True,False
8693,False,True,False
8694,False,True,True
8695,False,False,False
8696,True,True,False
8697,False,True,False
8698,False,True,False
8699,False,True,False
8700,False,True,False
8701,False,True,False
8702,False,True,True
8703,False,False,False
8704,True,True,False
8705,False,True,False
8706,False,True,False
8707,False,True,False
8708,False,True,True
8709,False,False,False
8710,True,True,False
8711,False,True,False
8712,False,True,False
8713,False,True,False
8714,False,True,False
8715,False,True,False
8716,False,True,False
8717,False,True,False
8718,False,True,False
8719,False,True,True
8720,False,False,False
8721,True,True,False
8722,False,True,False
8723,False,True,False
8724,False,True,False
8725,False,True,False
8726,False,True,False
8727,False,True,False
8728,False,True,False
8729,False,True,False
8730,False,True,True
8731,False,False,False
8732,True,True,False
8733,False,True,False
8734,False,True,False
8735,False,True,False
8736,False,True,False
8737,False,True,False
8738,False,True,True
8739,False,False,False
8740,True,True,False
8741,False,True,False
8742,False,True,False
8743,False,True,False
8744,False,True,False
8745,False,True,True
8746,False,False,False
8747,True,True,False
8748,False,True,False
8749,False,True,False
8750,False,True,False
8751,False,True,True
8752,False,False,False
8753,True,True,False
8754,False,True,False
8755,False,True,False
8756,False,True,False
8757,False,True,False
8758,False,True,False
8759,False,True,True
8760,False,False,False
8761,True,True,False
8762,False,True,False
8763,False,True,False
8764,False,True,False
8765,False,True,False
8766,False,True,True
8767,False,False,False
8768,True,True,False
8769,False,True,False
8770,False,True,False
8771,False,True,False
8772,False,True,False
8773,False,True,False
8774,False,True,False
8775,False,True,False
8776,False,True,False
8777,False,True,True
8778,False,False,False
8779,True,True,False
8780,False,True,False
8781,False,True,False
8782,False,True,False
8783,False,True,True
8784,False,False,False
8785,True,True,False
8786,False,True,False
8787,False,True,False
8788,False,True,False
8789,False,True,False
8790,False,True,False
8791,False,True,False
8792,False,True,True
8793,False,False,False
8794,True,True,False
8795,False,True,False
8796,False,True,False
8797,False,True,False
8798,False,True,False
8799,False,True,False
8800,False,True,True
8801,False,False,False
8802,True,True,False
8803,False,True,False
8804,False,True,False
8805,False,True,False
8806,False,True,False
8807,False,True,False
8808,False,True,False
8809,False,True,True
8810,False,False,False
8811,True,True,False
8812,False,True,False
8813,False,True,False
8814,False,True,False
8815,False,True,False
8816,False,True,False
8817,False,True,False
8818,False,True,False
8819,False,True,False
8820,False,True,True
8821,False,False,False
8822,True,True,False
8823,False,True,False
8824,False,True,False
8825,False,True,False
8826,False,True,True
8827,False,False,False
8828,True,True,False
8829,False,True,False
8830,False,True,False
8831,False,True,False
8832,False,True,False
8833,False,True,False
8834,False,True,False
8835,False,True,False
8836,False,True,False
8837,False,True,True
8838,False,False,False
8839,True,True,False
8840,False,True,False
8841,False,True,False
8842,False,True,False
8843,False,True,True
8844,False,False,False
8845,True,True,False
8846,False,True,False
8847,False,True,False
8848,False,True,False
8849,False,True,False
8850,False,True,False
8851,False,True,True
8852,False,False,False
8853,True,True,False
8854,False,True,False
8855,False,True,False
8856,False,True,False
8857,False,True,False
8858,False,True,False
8859,False,True,False
8860,False,True,False
8861,False,True,False
8862,False,True,False
8863,False,True,True
8864,False,False,False
8865,True,True,False
8866,False,True,False
8867,False,True,False
8868,False,True,False
8869,False,True,False
8870,False,True,False
8871,False,True,False
8872,False,True,False
8873,False,True,False
8874,False,True,False
8875,False,True,True
8876,False,False,False
8877,True,True,False
8878,False,True,False
8879,False,True,False
8880,False,True,False
8881,False,True,False
8882,False,True,True
8883,False,False,False
8884,True,True,False
8885,False,True,False
8886,False,True,False
8887,False,True,False
8888,False,True,False
8889,False,True,False
8890,False,True,False
8891,False,True,False
8892,False,True,False
8893,False,True,True
8894,False,False,False
8895,True,True,False
8896,False,True,False
8897,False,True,False
8898,False,True,False
8899,False,True,True
8900,False,False,False
8901,True,True,False
8902,False,True,False
8903,False,True,False
8904,False,True,False
8905,False,True,False
8906,False,True,False
8907,False,True,False
8908,False,True,True
8909,False,False,False
8910,True,True,False
8911,False,True,False
8912,False,True,False
8913,False,True,False
8914,False,True,False
8915,False,True,True
8916,False,False,False
8917,True,True,False
8918,False,True,False
8919,False,True,False
8920,False,True,False
8921,False,True,False
8922,False,True,False
8923,False,True,False
8924,False,True,False
8925,False,True,False
8926,False,True,False
8927,False,True,True
8928,False,False,False
8929,True,True,False
8930,False,True,False
8931,False,True,False
8932,False,True,False
8933,False,True,False
8934,False,True,True
8935,False,False,False
8936,True,True,False
8937,False,True,False
8938,False,True,False
8939,False,True,False
8940,False,True,True
8941,False,False,False
8942,True,True,False
8943,False,True,False
8944,False,True,False
8945,False,True,False
8946,False,True,False
8947,False,True,False
8948,False,True,False
8949,False,True,False
8950,False,True,True
8951,False,False,False
8952,True,True,False
8953,False,True,False
8954,False,True,False
8955,False,True,False
8956,False,True,True
8957,False,False,False
8958,True,True,False
8959,False,True,False
8960,False,True,False
8961,False,True,False
8962,False,True,False
8963,False,True,False
8964,False,True,False
8965,False,True,False
8966,False,True,True
8967,False,False,False
8968,True,True,False
8969,False,True,False
8970,False,True,False
8971,False,True,False
8972,False,True,False
8973,False,True,False
8974,False,True,False
8975,False,True,False
8976,False,True,False
8977,False,True,False
8978,False,True,True
8979,False,False,False
8980,True,True,False
8981,False,True,False
8982,False,True,False
8983,False,True,False
8984,False,True,False
8985,False,True,True
8986,False,False,False
8987,True,True,False
8988,False,True,False
8989,False,True,False
8990,False,True,False
8991,False,True,False
8992,False,True,True
8993,False,False,False
8994,True,True,False
8995,False,True,False
8996,False,True,False
8997,False,True,False
8998,False,True,False
8999,False,True,False
9000,False,True,False
9001,False,True,False
9002,False,True,True
9003,False,False,False
9004,True,True,False
9005,False,True,False
9006,False,True,False
9007,False,True,False
9008,False,True,False
9009,False,True,True
9010,False,False,False
9011,True,True,False
9012,False,True,False
9013,False,True,False
9014,False,True,False
9015,False,True,True
9016,False,False,False
9017,True,True,False
9018,False,True,False
9019,False,True,False
9020,False,True,False
9021,False,True,False
9022,False,True,False
9023,False,True,False
9024,False,True,False
9025,False,True,True
9026,False,False,False
9027,True,True,False
9028,False,True,False
9029,False,True,False
9030,False,True,False
9031,False,True,False
9032,False,True,False
9033,False,True,True
9034,False,False,False
9035,True,True,False
9036,False,True,False
9037,False,True,False
9038,False,True,False
9039,False,True,False
9040,False,True,False
9041,False,True,True
9042,False,False,False
9043,True,True,False
9044,False,True,False
9045,False,True,False
9046,False,True,False
9047,False,True,False
9048,False,True,False
9049,False,True,False
9050,False,True,True
9051,False,False,False
9052,True,True,False
9053,False,True,False
9054,False,True,False
9055,False,True,False
9056,False,True,False
9057,False,True,False
9058,False,True,False
9059,False,True,True
9060,False,False,False
9061,True,True,False
9062,False,True,False
9063,False,True,False
9064,False,True,False
9065,False,True,False
9066,False,True,False
9067,False,True,False
9068,False,True,False
9069,False,True,False
9070,False,True,False
9071,False,True,True
9072,False,False,False
9073,True,True,False
9074,False,True,False
9075,False,True,False
9076,False,True,False
9077,False,True,False
9078,False,True,False
9079,False,True,False
9080,False,True,False
9081,False,True,False
9082,False,True,False
9083,False,True,True
9084,False,False,False
9085,True,True,False
9086,False,True,False
9087,False,True,False
9088,False,True,False
9089,False,True,False
9090,False,True,False
9091,False,True,False
9092,False,True,False
9093,False,True,False
9094,False,True,False
9095,False,True,True
9096,False,False,False
9097,True,True,False
9098,False,True,False
9099,False,True,False
9100,False,True,False
9101,False,True,False
9102,False,True,True
9103,False,False,False
9104,True,True,False
9105,False,True,False
9106,False,True,False
9107,False,True,False
9108,False,True,True
9109,False,False,False
9110,True,True,False
9111,False,True,False
9112,False,True,False
9113,False,True,False
9114,False,True,False
9115,False,True,True
9116,False,False,False
9117,True,True,False
9118,False,True,False
9119,False,True,False
9120,False,True,False
9121,False,True,False
9122,False,True,False
9123,False,True,False
9124,False,True,False
9125,False,True,False
9126,False,True,True
9127,False,False,False
9128,True,True,False
9129,False,True,False
9130,False,True,False
9131,False,True,False
9132,False,True,False
9133,False,True,False
9134,False,True,False
9135,False,True,False
9136,False,True,True
9137,False,False,False
9138,True,True,False
9139,False,True,False
9140,False,True,False
9141,False,True,False
9142,False,True,True
9143,False,False,False
9144,True,True,False
9145,False,True,False
9146,False,True,False
9147,False,True,False
9148,False,True,False
9149,False,True,False
9150,False,True,False
9151,False,True,False
9152,False,True,True
9153,False,False,False
9154,True,True,False
9155,False,True,False
9156,False,True,False
9157,False,True,False
9158,False,True,True
9159,False,False,False
9160,True,True,False
9161,False,True,False
9162,False,True,False
9163,False,True,False
9164,False,True,False
9165,False,True,False
9166,False,True,False
9167,False,True,True
9168,False,False,False
9169,True,True,False
9170,False,True,False
9171,False,True,False
9172,False,True,False
9173,False,True,False
9174,False,True,False
9175,False,True,True
9176,False,False,False
9177,True,True,False
9178,False,True,False
9179,False,True,False
9180,False,True,False
9181,False,True,False
9182,False,True,False
9183,False,True,False
9184,False,True,False
9185,False,True,False
9186,False,True,False
9187,False,True,True
9188,False,False,False
9189,True,True,False
9190,False,True,False
9191,False,True,False
9192,False,True,False
9193,False,True,False
9194,False,True,True
9195,False,False,False
9196,True,True,False
9197,False,True,False
9198,False,True,False
9199,False,True,False
9200,False,True,False
9201,False,True,False
9202,False,True,True
9203,False,False,False
9204,True,True,False
9205,False,True,False
9206,False,True,False
9207,False,True,False
9208,False,True,False
9209,False,True,False
9210,False,True,False
9211,False,True,False
9212,False,True,True
9213,False,False,False
9214,True,True,False
9215,False,True,False
9216,False,True,False
9217,False,True,False
9218,False,True,False
9219,False,True,False
9220,False,True,False
9221,False,True,False
9222,False,True,True
9223,False,False,False
9224,True,True,False
9225,False,True,False
9226,False,True,False
9227,False,True,False
9228,False,True,False
9229,False,True,False
9230,False,True,False
9231,False,True,False
9232,False,True,False
9233,False,True,False
9234,False,True,True
9235,False,False,False
9236,True,True,False
9237,False,True,False
9238,False,True,False
9239,False,True,False
9240,False,True,False
9241,False,True,False
9242,False,True,False
9243,False,True,True
9244,False,False,False
9245,True,True,False
9246,False,True,False
9247,False,True,False
9248,False,True,False
9249,False,True,False
9250,False,True,False
9251,False,True,False
9252,False,True,False
9253,False,True,False
9254,False,True,True
9255,False,False,False
9256,True,True,False
9257,False,True,False
9258,False,True,False
9259,False,True,False
9260,False,True,False
9261,False,True,False
9262,False,True,False
9263,False,True,True
9264,False,False,False
9265,True,True,False
9266,False,True,False
9267,False,True,False
9268,False,True,False
9269,False,True,False
9270,False,True,False
9271,False,True,False
9272,False,True,False
9273,False,True,True
9274,False,False,False
9275,True,True,False
9276,False,True,False
9277,False,True,False
9278,False,True,False
9279,False,True,False
9280,False,True,False
9281,False,True,False
9282,False,True,False
9283,False,True,False
9284,False,True,False
9285,False,True,True
9286,False,False,False
9287,True,True,False
9288,False,True,False
9289,False,True,False
9290,False,True,False
9291,False,True,True
9292,False,False,False
9293,True,True,False
9294,False,True,False
9295,False,True,False
9296,False,True,False
9297,False,True,False
9298,False,True,False
9299,False,True,False
9300,False,True,True
9301,False,False,False
9302,True,True,False
9303,False,True,False
9304,False,True,False
9305,False,True,False
9306,False,True,False
9307,False,True,False
9308,False,True,False
9309,False,True,True
9310,False,False,False
9311,True,True,False
9312,False,True,False
9313,False,True,False
9314,False,True,False
9315,False,True,False
9316,False,True,False
9317,False,True,False
9318,False,True,False
9319,False,True,False
9320,False,True,False
9321,False,True,True
9322,False,False,False
9323,True,True,False
9324,False,True,False
9325,False,True,False
9326,False,True,False
9327,False,True,False
9328,False,True,False
9329,False,True,False
9330,False,True,False
9331,False,True,False
9332,False,True,True
9333,False,False,False
9334,True,True,False
9335,False,True,False
9336,False,True,False
9337,False,True,False
9338,False,True,False
9339,False,True,False
9340,False,True,False
9341,False,True,False
9342,False,True,True
9343,False,False,False
9344,True,True,False
9345,False,True,False
9346,False,True,False
9347,False,True,False
9348,False,True,False
9349,False,True,False
9350,False,True,False
9351,False,True,True
9352,False,False,False
9353,True,True,False
9354,False,True,False
9355,False,True,False
9356,False,True,False
9357,False,True,True
9358,False,False,False
9359,True,True,False
9360,False,True,False
9361,False,True,False
9362,False,True,False
9363,False,True,True
9364,False,False,False
9365,True,True,False
9366,False,True,False
9367,False,True,False
9368,False,True,False
9369,False,True,False
9370,False,True,False
9371,False,True,False
9372,False,True,True
9373,False,False,False
9374,True,True,False
9375,False,True,False
9376,False,True,False
9377,False,True,False
9378,False,True,False
9379,False,True,False
9380,False,True,False
9381,False,True,False
9382,False,True,False
9383,False,True,True
9384,False,False,False
9385,True,True,False
9386,False,True,False
9387,False,True,False
9388,False,True,False
9389,False,True,False
9390,False,True,True
9391,False,False,False
9392,True,True,False
9393,False,True,False
9394,False,True,False
9395,False,True,False
9396,False,True,False
9397,False,True,False
9398,False,True,False
9399,False,True,False
9400,False,True,False
9401,False,True,True
9402,False,False,False
9403,True,True,False
9404,False,True,False
9405,False,True,False
9406,False,True,False
9407,False,True,True
9408,False,False,False
9409,True,True,False
9410,False,True,False
9411,False,True,False
9412,False,True,False
9413,False,True,False
9414,False,True,False
9415,False,True,False
9416,False,True,False
9417,False,True,False
9418,False,True,False
9419,False,True,True
9420,False,False,False
9421,True,True,False
9422,False,True,False
9423,False,True,False
9424,False,True,False
9425,False,True,False
9426,False,True,False
9427,False,True,False
9428,False,True,False
9429,False,True,False
9430,False,True,False
9431,False,True,True
9432,False,False,False
9433,True,True,False
9434,False,True,False
9435,False,True,False
9436,False,True,False
9437,False,True,True
9438,False,False,False
9439,True,True,False
9440,False,True,False
9441,False,True,False
9442,False,True,False
9443,False,True,False
9444,False,True,False
9445,False,True,False
9446,False,True,False
9447,False,True,False
9448,False,True,False
9449,False,True,True
9450,False,False,False
9451,True,True,False
9452,False,True,False
9453,False,True,False
9454,False,True,False
9455,False,True,False
9456,False,True,False
9457,False,True,False
9458,False,True,False
9459,False,True,False
9460,False,True,False
9461,False,True,True
9462,False,False,False
9463,True,True,False
9464,False,True,False
9465,False,True,False
9466,False,True,False
9467,False,True,True
9468,False,False,False
9469,True,True,False
9470,False,True,False
9471,False,True,False
9472,False,True,False
9473,False,True,False
9474,False,True,False
9475,False,True,False
9476,False,True,False
9477,False,True,False
9478,False,True,False
9479,False,True,True
9480,False,False,False
9481,True,True,False
9482,False,True,False
9483,False,True,False
9484,False,True,False
9485,False,True,False
9486,False,True,False
9487,False,True,False
9488,False,True,False
9489,False,True,True
9490,False,False,False
9491,True,True,False
9492,False,True,False
9493,False,True,False
9494,False,True,False
9495,False,True,False
9496,False,True,False
9497,False,True,False
9498,False,True,True
9499,False,False,False
9500,True,True,False
9501,False,True,False
9502,False,True,False
9503,False,True,False
9504,False,True,False
9505,False,True,False
9506,False,True,False
9507,False,True,True
9508,False,False,False
9509,True,True,False
9510,False,True,False
9511,False,True,False
9512,False,True,False
9513,False,True,False
9514,False,True,False
9515,False,True,False
9516,False,True,False
9517,False,True,False
9518,False,True,False
9519,False,True,True
9520,False,False,False
9521,True,True,False
9522,False,True,False
9523,False,True,False
9524,False,True,False
9525,False,True,False
9526,False,True,False
9527,False,True,True
9528,False,False,False
9529,True,True,False
9530,False,True,False
9531,False,True,False
9532,False,True,False
9533,False,True,False
9534,False,True,False
9535,False,True,True
9536,False,False,False
9537,True,True,False
9538,False,True,False
9539,False,True,False
9540,False,True,False
9541,False,True,True
9542,False,False,False
9543,True,True,False
9544,False,True,False
9545,False,True,False
9546,False,True,False
9547,False,True,True
9548,False,False,False
9549,True,True,False
9550,False,True,False
9551,False,True,False
9552,False,True,False
9553,False,True,False
9554,False,True,True
9555,False,False,False
9556,True,True,False
9557,False,True,False
9558,False,True,False
9559,False,True,False
9560,False,True,False
9561,False,True,False
9562,False,True,False
9563,False,True,False
9564,False,True,False
9565,False,True,False
9566,False,True,True
9567,False,False,False
9568,True,True,False
9569,False,True,False
9570,False,True,False
9571,False,True,False
9572,False,True,False
9573,False,True,False
